url,title,author,type,insertionDate,refreshNB,watchTime,actionNB,videoViewsNB,parent_id,parti,Unnamed: 11,ED,EG,G,D,C,P,EU,O
0IXklyrv0Vk,Sandrine Rousseau aux Bolloré Awards,Sandrine Rousseau,homepage,2024-05-09T03:42:43.730Z,62.0,0,159,97,,,,0,0,0,0,0,1,0,0
WqdHsi0i_Dk,La victoire navale française qui changea le monde,Cap-hornier,homepage,2024-05-09T03:42:43.734Z,62.0,0,159,97,,,,0,0,0,0,0,0,0,1
LhWa9149Qyc,JUDO - Un combat à sens unique : Comment Teddy Riner a éteint la star locale (Grand Chelem Dushanbe),Eurosport France,homepage,2024-05-09T03:42:43.738Z,62.0,0,159,97,,,,0,0,0,0,0,0,0,1
ZelrHEDOU_M,Boeing 737 Stunning Takeoff  Cockpit View | Best Cockpit Landing Video | GoPro 12,Aviation Attract,homepage,2024-05-09T03:42:43.743Z,62.0,0,159,97,,,,0,0,0,0,0,0,0,1
9LdpLJ8gRWg,Pourquoi la France s’accroche à des ilots inhabités ?,Le Monde,homepage,2024-05-09T03:42:43.747Z,62.0,0,159,97,,,,0,0,0,0,0,0,0,1
AifGvIe49FI,Intervention de Marion Maréchal au Grand Oral des candidats,Marion Maréchal,homepage,2024-05-09T03:42:43.751Z,62.0,0,159,97,,,,1,0,0,0,0,1,0,0
9iGMHM9OI_s,Pourquoi les États-Unis ont-ils perdu la Guerre du Vietnam ?,Thibault Bourdin,homepage,2024-05-09T03:42:43.755Z,62.0,0,159,97,,,,0,0,0,0,0,0,0,1
HzjqkJpLJPE,"Sur les traces du navire amiral de Louis XIV, sombré avec 800 hommes | Les mystères de lHistoire",wocomoFRANÇAIS,homepage,2024-05-09T03:42:43.759Z,62.0,0,159,97,,,,0,0,0,0,0,0,0,1
WS6TM37JV7E,Pourquoi prendre une assurance locataire?,Radio-Canada Info,homepage,2024-05-09T03:42:43.763Z,62.0,0,159,97,,,,0,0,0,0,0,0,0,1
E4SPlBmW4vY,Éric Zemmour chez Cyril Hanouna,Éric Zemmour,homepage,2024-05-09T03:42:43.767Z,62.0,0,159,97,,,,1,0,0,0,0,1,0,0
96K5d-SE4mc,"Le PDG de la SNCF, Jean-Pierre Farandou, débarqué après les Jeux olympiques | DRM News Français",DRM News Français,homepage,2024-05-09T03:42:43.771Z,62.0,0,159,97,,,,0,0,0,0,0,0,0,1
SayW65MEsYo,"Les tuk-tuks, nouveau cauchemar des cyclistes (et des policiers) parisiens",Le Parisien,homepage,2024-05-09T03:42:43.776Z,62.0,0,159,97,,,,0,0,0,0,0,0,0,1
aO7pn7FDTfc,LÉcole navale (2019),ecpad,regular,2024-05-09T03:45:48.523Z,,180000,160,98,,,,0,0,0,0,0,0,0,1
8wnvK8vzXSs,"
          
          
          
          
            #Découverte  - Témoignages de l’École navale
          
        ",La Marine Recrute,proposal,2024-05-09T03:45:49.210Z,,0,160,98,aO7pn7FDTfc,,,0,0,0,0,0,0,0,1
jvRfW_-S0c0,"
          
          
          
          
            Au meeting de Valérie Hayer, les militants concernés par la dynamique Glucksmann
          
        ",LeHuffPost,proposal,2024-05-09T03:45:49.266Z,,0,160,98,aO7pn7FDTfc,,,0,0,1,0,1,1,1,0
vfrzvVZDz7c,"
          
          
          
          
            Marion Maréchal invitée du 20h sur TF1
          
        ",Marion Maréchal,proposal,2024-05-09T03:45:49.273Z,,0,160,98,aO7pn7FDTfc,,,1,0,0,0,0,1,0,0
Kd8Ngr84QIw,"
          
          
          
          
            École navale : Reportage Dimanche en France - France 3
          
        ",École navale,proposal,2024-05-09T03:45:49.279Z,,0,160,98,aO7pn7FDTfc,,,0,0,0,0,0,0,0,1
kh4zqixEsKI,"
          
          
          
          
            Présentation École navale
          
        ",École navale,proposal,2024-05-09T03:45:49.284Z,,0,160,98,aO7pn7FDTfc,,,0,0,0,0,0,0,0,1
XI1HmuFPpes,"
          
          
          
          
            LE FEUILLETON : À Autun, ces collégiens marchent au pas
          
        ",Midi en France,proposal,2024-05-09T03:45:49.288Z,,0,160,98,aO7pn7FDTfc,,,0,0,0,0,0,0,0,1
DDz-VmuGrTg,"
          
          
          
          
            Comment intégrer l’Ecole navale ?
          
        ",Studyrama,proposal,2024-05-09T03:45:49.293Z,,0,160,98,aO7pn7FDTfc,,,0,0,0,0,0,0,0,1
xodxOiAw2E8,"
          
          
          
          
            [Ecole de maistrance] Remise de prix aux élèves
          
        ",Marine Nationale,proposal,2024-05-09T03:45:49.301Z,,0,160,98,aO7pn7FDTfc,,,0,0,0,0,0,0,0,1
DJi_iSeWp2Q,"
          
          
          
          
            Jordan Bardella : le décryptage de son ascension - En Société du 28 avril 2024 #européennes
          
        ",En société,proposal,2024-05-09T03:45:49.311Z,,0,160,98,aO7pn7FDTfc,,,1,0,0,0,0,1,1,0
UCG6kuyaUg8,"
          
          
          
          
            Métiers et carrières proposés par la Marine Nationale (juin 2018)
          
        ",LesNouveauxDefis,proposal,2024-05-09T03:45:49.326Z,,0,160,98,aO7pn7FDTfc,,,0,0,0,0,0,0,0,1
nOvaoICUGt0,"
          
          
          
          
            Brest : à lécole des mousses
          
        ",France 3 Bretagne,proposal,2024-05-09T03:45:49.333Z,,0,160,98,aO7pn7FDTfc,,,0,0,0,0,0,0,0,1
vT1X8CtBsmY,"
          
          
          
          
            Les intérêts français ne sont plus défendus au niveau européen, déplore Jordan Bardella
          
        ",franceinfo,proposal,2024-05-09T03:45:49.350Z,,0,160,98,aO7pn7FDTfc,,,1,0,0,0,0,1,1,0
xDwKy6tSCbg,"
          
          
          
          
            Éric Zemmour face à Jean-Luc Mélenchon chez Cyril Hanouna
          
        ",Éric Zemmour,proposal,2024-05-09T03:45:49.375Z,,0,160,98,aO7pn7FDTfc,,,1,1,0,0,0,1,0,0
DX244PRPqrA,"
          
          
          
          
            La formation humaine et militaire à lÉcole navale
          
        ",École navale,proposal,2024-05-09T03:45:49.381Z,,0,160,98,aO7pn7FDTfc,,,0,0,0,0,0,0,0,1
sYjvGp0Hrjo,"
          
          
          
          
            Européennes : Valérie Hayer, le boulet des macronistes
          
        ",Pure Politique,proposal,2024-05-09T03:45:49.385Z,,0,160,98,aO7pn7FDTfc,,,0,0,0,0,1,1,1,0
oDK3_JPSHVI,"
          
          
          
          
            Le lycée de la Défense de Saint-Cyr lEcole 2 ans plus tard
          
        ",Recrutement armée de Terre,proposal,2024-05-09T03:45:49.391Z,,0,160,98,aO7pn7FDTfc,,,0,0,0,0,0,0,0,1
e2R76qSX01I,"
          
          
          
          
            Cours des officiers spécialisés de la marine 2023 ⚓️
          
        ",École navale,proposal,2024-05-09T03:45:49.395Z,,0,160,98,aO7pn7FDTfc,,,0,0,0,0,0,0,0,1
okp6pZnaHk0,"
          
          
          
          
            Européennes: «Jamais une liste RN na été aussi haute», analyse Jérôme Fourquet
          
        ",Le Figaro,proposal,2024-05-09T03:45:49.400Z,,0,160,98,aO7pn7FDTfc,,,1,0,0,0,0,1,1,0
xGxIBMny7nQ,"
          
          
          
          
            Rima Hassan invitée de BFMTV
          
        ",Rima Hassan,proposal,2024-05-09T03:45:49.404Z,,0,160,98,aO7pn7FDTfc,,,0,0,0,0,0,0,0,1
UNAHw35mtpI,"
          
          
          
          
            [ÉCOLE DE MAISTRANCE] Présentation
          
        ",Marine Nationale,proposal,2024-05-09T03:45:49.408Z,,0,160,98,aO7pn7FDTfc,,,0,0,0,0,0,0,0,1
_3j7RDjnTv4,Deuxième Complément denquête sur Jordan Bardella : lémission devient PUTACLIC daprès Cyril,Touche pas à mon poste !,homepage,2024-05-09T03:45:55.382Z,63.0,0,161,98,,,,1,0,0,0,0,1,1,0
q2nBCMnnXAA,"Sous-marin disparu, la malédiction du Titanic",BFMTV,homepage,2024-05-09T03:45:55.419Z,63.0,0,161,98,,,,0,0,0,0,0,0,0,1
qb7UapeRDGk,Marion Maréchal débat avec Valérie Hayer (Renaissance) sur CNews,Marion Maréchal,homepage,2024-05-09T03:45:55.424Z,63.0,0,161,98,,,,1,0,0,0,1,1,1,0
AVmsMbAOen4,11 Septembre: David Pujadas raconte ces 8 heures dantennes,LeHuffPost,homepage,2024-05-09T03:45:55.428Z,63.0,0,161,98,,,,0,0,0,0,0,0,0,1
K1kuMvgBVg8,"🔴 DIRECT - Lintégrale de linterview de Marine Le Pen, présidente du groupe RN à lAssemblée nat...",RMC,homepage,2024-05-09T03:45:55.447Z,63.0,0,161,98,,,,1,0,0,0,0,1,0,0
wt8jDrlghtI,Barbara Lefebvre comme vous ne lavez JAMAIS VUE | Les Grandes Gueules,Les Grandes Gueules,homepage,2024-05-09T03:45:55.457Z,63.0,0,161,98,,,,0,0,0,0,0,0,0,1
RMnkmSJEVZU,MOSES FABRICE 🤣 🤪 😂 Abonnez-vous pour avoir plus de vidéos,Moses Fabrice,homepage,2024-05-09T03:45:55.463Z,63.0,0,161,98,,,,0,0,0,0,0,0,0,1
ghaGA3ZrvmU,"Le débat des européennes, avec Jordan Bardella et Raphaël Glucksmann",France Inter,homepage,2024-05-09T03:45:55.470Z,63.0,0,161,98,,,,1,0,1,0,0,1,1,0
_dhzrHkiowM,Je suis lassé par la lâcheté de lÉtat ! : Le désarroi dun auditeur contre la délinquance,Europe 1,homepage,2024-05-09T03:45:55.474Z,63.0,0,161,98,,,,0,0,0,0,0,1,1,0
T4wr_MdzDRo,Vote RN : les motivations des électeurs ont-elles changé ?,France Culture,homepage,2024-05-09T03:45:55.479Z,63.0,0,161,98,,,,1,0,0,0,0,1,0,0
v0b6xO9uZyM,Offenses aux Français qui souffrent : Gilles Verdez va-t-il trop loin ?,CYRIL HANOUNA,homepage,2024-05-09T03:45:55.483Z,63.0,0,161,98,,,,0,0,0,0,0,0,0,1
fLgn7D_VxWU,Blabla / Vlog ☺️,Sam & toutes ses Passions….,homepage,2024-05-09T03:45:55.487Z,63.0,0,161,98,,,,0,0,0,0,0,0,0,1
18oekMuPU3A,DEUX JOURS AVEC UNE HÔTESSE DE LAIR !,Ludovic B,homepage,2024-05-09T03:45:55.491Z,63.0,0,161,98,,,,0,0,0,0,0,0,0,1
N5YLKDG9OV4,"Les Amish, la vie au passé | ARTE",ARTE,homepage,2024-05-09T03:45:55.495Z,63.0,0,161,98,,,,0,0,0,0,0,0,0,1
-dv2qNBI1-Q,The worst trainee : The restaurateur (full version),Greg Guillotin,homepage,2024-05-09T03:45:55.501Z,63.0,0,161,98,,,,0,0,0,0,0,0,0,1
BWhGGn4M5-8,Jean-Pierre Castaldi perd ses nerfs ! - Les interviews de Raphael Mezrahi,Raphaël Mezrahi,homepage,2024-05-09T03:45:55.506Z,63.0,0,161,98,,,,0,0,0,0,0,0,0,1
uyhrXiP_b4c,Tenerife the crash of the century -1977 - MAYDAY Air crash - Full Documentary - HD - GPN,AIR TV - 100% aviation,homepage,2024-05-09T03:45:55.511Z,63.0,0,161,98,,,,0,0,0,0,0,0,0,1
j07V-P7-MBo,Du télégraphe à Internet : lincroyable histoire des câbles sous-marins,Les Echos,homepage,2024-05-09T03:45:55.515Z,63.0,0,161,98,,,,0,0,0,0,0,0,0,1
7lB6h3JZDGs,"Japon : À 4 ans, ils sont déjà en prépa",Docus sans frontières,homepage,2024-05-09T03:45:55.519Z,63.0,0,161,98,,,,0,0,0,0,0,0,0,1
JEKw-6d80hc,THOMAS PESQUET A BORD DU SOUS-MARIN SUFFREN - FRANCE 2 - 14/07/22,Nicolas CHATEAUNEUF,homepage,2024-05-09T03:45:55.523Z,63.0,0,161,98,,,,0,0,0,0,0,0,0,1
1-2LSwWo6HU,Le Gendarme se marie (1968) - Gerber reprend le commandement,Le Gendarme Se marie,homepage,2024-05-09T03:45:55.527Z,63.0,0,161,98,,,,0,0,0,0,0,0,0,1
ZAhbKdIofT4,Porte-avions Charles de Gaulle : Immersion en pleine mer | Brigades délite,BRIGADES D'ÉLITE,homepage,2024-05-09T03:45:55.531Z,63.0,0,161,98,,,,0,0,0,0,0,0,0,1
5qL7ApQ0bWQ,Marie Toussaint passe son Grand Oral des européennes à lUniversité Libé,Libération,homepage,2024-05-09T03:45:55.535Z,63.0,0,161,98,,,,0,0,0,0,0,1,1,0
OsJeNGbaGOE,Jim Carrey séchappe du Truman Show,Boxoffice | Les Grands Moments de Cinéma,homepage,2024-05-09T03:45:55.539Z,63.0,0,161,98,,,,0,0,0,0,0,0,0,1
8wnvK8vzXSs,#Découverte  - Témoignages de l’École navale,La Marine Recrute,regular,2024-05-09T03:48:59.976Z,,180000,162,99,,,,0,0,0,0,0,0,0,1
vEOLonBfaD8,"
          
          
          
          
            Défense dentrer - Larmée Suisse et ses forts secrêts.
          
        ",hb9tjm,proposal,2024-05-09T03:49:00.939Z,,0,162,99,8wnvK8vzXSs,,,0,0,0,0,0,0,0,1
HR_UZhz9dwQ,"
          
          
          
          
            Européennes: Bardella a-t-il tué le match ?
          
        ",Le Figaro,proposal,2024-05-09T03:49:00.948Z,,0,162,99,8wnvK8vzXSs,,,1,0,0,0,0,1,1,0
Kd8Ngr84QIw,"
          
          
          
          
            École navale : Reportage Dimanche en France - France 3
          
        ",École navale,proposal,2024-05-09T03:49:00.954Z,,0,162,99,8wnvK8vzXSs,,,0,0,0,0,0,0,0,1
NPSXjb-_2sA,"
          
          
          
          
            #Portrait - Guillemette, officier responsable de la navigation et des opérations maritimes
          
        ",La Marine Recrute,proposal,2024-05-09T03:49:00.968Z,,0,162,99,8wnvK8vzXSs,,,0,0,0,0,0,0,0,1
vfrzvVZDz7c,"
          
          
          
          
            Marion Maréchal invitée du 20h sur TF1
          
        ",Marion Maréchal,proposal,2024-05-09T03:49:00.983Z,,0,162,99,8wnvK8vzXSs,,,1,0,0,0,0,1,0,0
VjILoreoNco,"
          
          
          
          
            Jordan Bardella IMPLACABLE sur linsécurité ! | Apolline Matin
          
        ",Apolline Matin,proposal,2024-05-09T03:49:00.991Z,,0,162,99,8wnvK8vzXSs,,,1,0,0,0,0,1,1,0
7LibsI_-VZQ,"
          
          
          
          
            La formation maritime à lÉcole navale
          
        ",École navale,proposal,2024-05-09T03:49:00.997Z,,0,162,99,8wnvK8vzXSs,,,0,0,0,0,0,0,0,1
UKQu2FHQHaA,"
          
          
          
          
            Européennes : Macron senflamme contre ce flemmard dAttal
          
        ",Pure Politique,proposal,2024-05-09T03:49:01.003Z,,0,162,99,8wnvK8vzXSs,,,0,0,0,0,1,1,1,0
2WNPI6QcetA,"
          
          
          
          
            P&G no17 : Point sur Ukraine, stratégie OTAN et USA, Positions Candidats Fr au PE sur le conflit.
          
        ",Paix et Guerre par Caroline Galactéros,proposal,2024-05-09T03:49:01.011Z,,0,162,99,8wnvK8vzXSs,,,0,0,0,0,0,1,0,0
vT1X8CtBsmY,"
          
          
          
          
            Les intérêts français ne sont plus défendus au niveau européen, déplore Jordan Bardella
          
        ",franceinfo,proposal,2024-05-09T03:49:01.017Z,,0,162,99,8wnvK8vzXSs,,,1,0,0,0,0,1,1,0
1BccxrIuWYU,"
          
          
          
          
            Les 4 écoles qui forment les futurs marins de la Marine nationale ⚓️
          
        ",La Marine Recrute,proposal,2024-05-09T03:49:01.023Z,,0,162,99,8wnvK8vzXSs,,,0,0,0,0,0,0,0,1
okp6pZnaHk0,"
          
          
          
          
            Européennes: «Jamais une liste RN na été aussi haute», analyse Jérôme Fourquet
          
        ",Le Figaro,proposal,2024-05-09T03:49:01.036Z,,0,162,99,8wnvK8vzXSs,,,1,0,0,0,0,1,1,0
c3izQJqfyuM,"
          
          
          
          
            Le Stage Commando raconté par Louis Saillans, ancien commando marine
          
        ",Éveil Populaire - La France Libre,proposal,2024-05-09T03:49:01.048Z,,0,162,99,8wnvK8vzXSs,,,0,0,0,0,0,0,0,1
9-P8fmN2Zx4,"
          
          
          
          
            #Portrait - Cécile, second-maître navigateur timonier
          
        ",La Marine Recrute,proposal,2024-05-09T03:49:01.055Z,,0,162,99,8wnvK8vzXSs,,,0,0,0,0,0,0,0,1
oqY0yIUXIlY,"
          
          
          
          
            François-Xavier Bellamy invité dans « Le Grand RDV » Europe1-CNEWS-Les Échos
          
        ",François-Xavier Bellamy,proposal,2024-05-09T03:49:01.062Z,,0,162,99,8wnvK8vzXSs,,,0,0,0,1,0,1,1,0
GLkl9VI1CZg,"
          
          
          
          
            Présentation aux Drapeaux 2023
          
        ",École navale,proposal,2024-05-09T03:49:01.066Z,,0,162,99,8wnvK8vzXSs,,,0,0,0,0,0,0,0,1
DJi_iSeWp2Q,"
          
          
          
          
            Jordan Bardella : le décryptage de son ascension - En Société du 28 avril 2024 #européennes
          
        ",En société,proposal,2024-05-09T03:49:01.070Z,,0,162,99,8wnvK8vzXSs,,,1,0,0,0,0,1,1,0
oZ3ZIiTZGIg,"
          
          
          
          
            Élections 2024 : six présidents de partis réunis dans le grand débat #QR -  RTBF Info
          
        ",RTBF Info,proposal,2024-05-09T03:49:01.075Z,,0,162,99,8wnvK8vzXSs,,,0,0,0,0,0,1,0,0
kh4zqixEsKI,"
          
          
          
          
            Présentation École navale
          
        ",École navale,proposal,2024-05-09T03:49:01.079Z,,0,162,99,8wnvK8vzXSs,,,0,0,0,0,0,0,0,1
nOvaoICUGt0,"
          
          
          
          
            Brest : à lécole des mousses
          
        ",France 3 Bretagne,proposal,2024-05-09T03:49:01.084Z,,0,162,99,8wnvK8vzXSs,,,0,0,0,0,0,0,0,1
fI1j0PDTiSE,LHeure des Pros 2 Émission du 8/05/2024 - Pascal Praud,منوعات عائلة ريتاج,homepage,2024-05-09T03:49:07.277Z,64.0,0,163,99,,,,0,0,0,0,0,0,0,1
m35aX0Q9ClA,Élections européennes : suivez en direct mon débat face à Valérie Hayer. #debatBFMTV,Jordan Bardella,homepage,2024-05-09T03:49:07.335Z,64.0,0,163,99,,,,1,0,0,0,1,1,1,0
2237v_tTvsQ,International : que pèse encore la France ?,Public Sénat,homepage,2024-05-09T03:49:07.343Z,64.0,0,163,99,,,,0,0,0,0,0,0,0,1
0KHbf-fEBZs,"LUnion européenne, lart de léquilibre - ARTE",ARTE,homepage,2024-05-09T03:49:07.349Z,64.0,0,163,99,,,,0,0,0,0,0,1,1,0
2jKcc3G72nU,Lheure des pros : Je suis victime des ONG immigrationnistes (Fabrice Leggeri),Europe 1,homepage,2024-05-09T03:49:07.354Z,64.0,0,163,99,,,,0,0,0,0,0,1,1,0
RYzsi3hMYpw,Bruno Le Maire est auditionné par la commission des Affaires économiques à lAssemblée - 07/05/2024,LCP - Assemblée nationale,homepage,2024-05-09T03:49:07.358Z,64.0,0,163,99,,,,0,0,0,0,0,0,0,1
B2p1xJ8ch24,"Juliette Méadel, ancienne ministre, sur la liste Europe Territoires Écologie dans le JDD.",PRG Dordogne,homepage,2024-05-09T03:49:07.363Z,64.0,0,163,99,,,,0,0,0,0,0,1,1,0
GG1L4lhXA3g,Transfert à haut risque pour les crocodiles domestiques dun pavillon d’Étrechy,Le Parisien,homepage,2024-05-09T03:49:07.367Z,64.0,0,163,99,,,,0,0,0,0,0,0,0,1
5ddvpTnRFt0,Comment expliquer le succès du RN ? L’analyse d’Arnaud Benedetti,Le Figaro,homepage,2024-05-09T03:49:07.372Z,64.0,0,163,99,,,,1,0,0,0,0,1,0,0
jQzznVhQ8fk,Le plateau SCANDALISÉ par une intérimaire voilée ! | Les Grandes Gueules,Les Grandes Gueules,homepage,2024-05-09T03:49:07.379Z,64.0,0,163,99,,,,0,0,0,0,0,0,0,1
wd3aWAteyvM,Marion Maréchal invitée de Demain lEurope sur Franceinfo,Marion Maréchal,homepage,2024-05-09T03:49:07.385Z,64.0,0,163,99,,,,1,0,0,0,0,1,1,0
3ctgjuh48yY,Révélation sur la fortune de Gilles Verdez | Émission complète du 4 mars | TPMP Replay,TPMP XXL,homepage,2024-05-09T03:49:07.392Z,64.0,0,163,99,,,,0,0,0,0,0,0,0,1
PMXndyn90hY,"American Sniper, Démineurs, Sicario… Alex French SAS décrypte des scènes d’unités d’élite | GQ",GQ France,homepage,2024-05-09T03:49:07.398Z,64.0,0,163,99,,,,0,0,0,0,0,0,0,1
RMnkmSJEVZU,MOSES FABRICE 🤣 🤪 😂 Abonnez-vous pour avoir plus de vidéos,Moses Fabrice,homepage,2024-05-09T03:49:07.402Z,64.0,0,163,99,,,,0,0,0,0,0,0,0,1
ovkdiYel5cM,"Mandanda vu par Rami - LOM, les Bleus, le Stade Rennais : les plus grands souvenirs dEl Fenomeno",Téléfoot,homepage,2024-05-09T03:49:07.408Z,64.0,0,163,99,,,,0,0,0,0,0,0,0,1
WIihc0Md1FM,L’implant cardiaque qui rend fou | RTS,RTS - Radio Télévision Suisse,homepage,2024-05-09T03:49:07.413Z,64.0,0,163,99,,,,0,0,0,0,0,0,0,1
9VogBW2M8ao,Le Pire Gendre : lincroyable famille de Leslie ! (Caméra cachée version longue  - Titanic Version),Greg Guillotin,homepage,2024-05-09T03:49:07.418Z,64.0,0,163,99,,,,0,0,0,0,0,0,0,1
ZAhbKdIofT4,Porte-avions Charles de Gaulle : Immersion en pleine mer | Brigades délite,BRIGADES D'ÉLITE,homepage,2024-05-09T03:49:07.422Z,64.0,0,163,99,,,,0,0,0,0,0,0,0,1
fSXs8cEwCYQ,ENCORE une IMAGE FOLLE de JAMES WEBB et un BILAN MÉTÉO ! DNDE 345,Hugo Lisoir,homepage,2024-05-09T03:49:07.426Z,64.0,0,163,99,,,,0,0,0,0,0,0,0,1
HzjqkJpLJPE,"Sur les traces du navire amiral de Louis XIV, sombré avec 800 hommes | Les mystères de lHistoire",wocomoFRANÇAIS,homepage,2024-05-09T03:49:07.430Z,64.0,0,163,99,,,,0,0,0,0,0,0,0,1
HjbDmfoKtO0,Les meilleures blagues de Michel Boujenah !,Touche pas à mon poste !,homepage,2024-05-09T03:49:07.434Z,64.0,0,163,99,,,,0,0,0,0,0,0,0,1
9U_OTeqJ-sM,Construction of a powerful 4-gate discharge dam,Construction General,homepage,2024-05-09T03:49:07.439Z,64.0,0,163,99,,,,0,0,0,0,0,0,0,1
VZJgjDjQWUo,RSF protests the visit of press freedom predator Xi Jinping in France,Reporters sans frontières,homepage,2024-05-09T03:49:07.443Z,64.0,0,163,99,,,,0,0,0,0,0,0,0,1
